ACCOUNT_NUM;FLG_202201;FLG_202202;FLG_202203;FLG_202204;FLG_202205;FLG_202206;DEEP_CHANNELS_202201;DEEP_CHANNELS_202202;DEEP_CHANNELS_202203;DEEP_CHANNELS_202204;DEEP_CHANNELS_202205;DEEP_CHANNELS_202206;DEEP_CARDS_202201;DEEP_CARDS_202202;DEEP_CARDS_202203;DEEP_CARDS_202204;DEEP_CARDS_202205;DEEP_CARDS_202206;DEEP_CHECKING_202201;DEEP_CHECKING_202202;DEEP_CHECKING_202203;DEEP_CHECKING_202204;DEEP_CHECKING_202205;DEEP_CHECKING_202206;DEEP_BILLS_202201;DEEP_BILLS_202202;DEEP_BILLS_202203;DEEP_BILLS_202204;DEEP_BILLS_202205;DEEP_BILLS_202206;DEEP_CREDIT_202201;DEEP_CREDIT_202202;DEEP_CREDIT_202203;DEEP_CREDIT_202204;DEEP_CREDIT_202205;DEEP_CREDIT_202206;DEEP_INVESTMENTS_202201;DEEP_INVESTMENTS_202202;DEEP_INVESTMENTS_202203;DEEP_INVESTMENTS_202204;DEEP_INVESTMENTS_202205;DEEP_INVESTMENTS_202206;DEEP_PAYMENTS_202201;DEEP_PAYMENTS_202202;DEEP_PAYMENTS_202203;DEEP_PAYMENTS_202204;DEEP_PAYMENTS_202205;DEEP_PAYMENTS_202206;DEEP_PIX_202201;DEEP_PIX_202202;DEEP_PIX_202203;DEEP_PIX_202204;DEEP_PIX_202205;DEEP_PIX_202206;AMP_202201;AMP_202202;AMP_202203;AMP_202204;AMP_202205;AMP_202206
294;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;6;4;18;0;0;4;6;4;18
638;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;2;2
735;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;2;6;2;8;2;2;0;0;0;0;0;0;0;0;0;0;0;0;2;0;8;2;2;14;98;40;60;56;60;100;104;46;70;66;64;116
490;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;2;2;2;0;0;6;2;0;2;0;0;0;0;0;0;4;6;0;6;2;8;16;6;24;8;22;10;20;16;6;26;18;60;40;32;40;44;44;82
477;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;11;0;0;0;44;33;121;22;11;11;55;44;143;22;11;11
963;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;14;10;12;14;12;12;18;26;60;30;32;36;32;36;74;46;46;50
867;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;2;4;0;0;0;0;4;4
296;1;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;4;2;0;16;4;6;4;2;0;28;4;6
23;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;42;26;0;0;0;14;42;26
178;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;2;0;0;0;0;0
298;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;4;2;2;2;2;2;4;2;2;2
854;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;8;4;8;6;10;8;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;2;0;0;42;38;50;40;16;26;52;44;60;48;28;36
165;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;4;4;0;0;0;0;0;4;0;0;0;0;0;0;0;16;8;12;4;8;12;0;0;0;8;0;0;24;12;4;12;8;12;48;20;16;28;24;24
130;1;1;1;1;1;1;0;0;0;0;0;0;0;2;0;0;2;0;0;0;2;0;0;2;2;0;10;8;2;8;0;0;0;0;0;0;0;0;0;0;0;0;8;4;14;8;8;16;38;50;90;68;52;64;48;56;116;84;64;90
291;0;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;10;12;8;8;0;12;20;14;28;14;0;18;30;26;36;22
748;1;1;1;1;1;1;0;0;0;0;0;0;4;4;4;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;8;4;12;4;0;188;148;60;120;112;40;196;160;68;136;116;40
763;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0
415;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;72;40;36;18;28;28;72;40;36;18;28;28
108;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;2
569;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;8;8;26;26;20;38;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;4;4;6;48;44;74;60;40;80;58;54;102;90;64;124
294;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;8;20;8;4;28;12;4;4;4;4;4;4;0;0;0;0;0;0;0;0;0;0;20;4;16;16;20;24;12;12;48;96;72;108;88;144;76;136;104;140;152;176
177;1;1;1;1;1;1;0;0;0;0;0;0;4;4;4;4;4;4;0;0;4;4;0;0;12;0;4;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;24;4;8;16;8;12;24;52;44;56;60;36;64;60;64;80;80;52
665;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;5;5;5;5;0;5;0;0;5;0;5;5;0;0;0;0;0;0;0;0;0;0;0;0;5;15;10;5;30;50;40;20;15;0;45;55;50;40;35;10;80;115
791;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;26;10;0;0;0;0;28;10;0;0;0;0
772;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;88;168;32;16;0;0;0;12;0;0;0;0;88;180;32;16
537;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;2;4;2;2;2;2;2;4;2
139;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;4;4;4;6;2;6;4;4;4;6;2
598;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;2;2;4;4;6;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;2;2;4;4;6;16
287;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;1;0;2;0;3;1;1;0;0;0;0;0;0;0;0;0;0;0;0;3;5;5;5;5;10;22;19;13;26;20;17;26;26;19;34;27;29
800;1;1;1;1;1;1;0;0;0;0;0;0;2;0;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;2;2;2;2;2;2
741;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;1;2;1;0;9;1;1;2;1;1;12;4;2;5;3;1
907;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;0;0;0;0;4;4;12;12;0;0;0;0;0;0;0;0;0;0;0;0;8;4;8;12;12;28;24;100;136;64;120;120;108;104;152;84;144;160;140
116;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;4;2;4;0;2;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;10;20;12;16;14;18;10;24;14;20;16;20
640;1;1;1;1;1;1;0;0;0;0;0;0;2;2;0;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;10;6;6;2;2;14;12;8;10
48;1;1;1;1;1;1;0;0;0;0;0;0;4;0;2;2;2;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;2;0;0;0;2;0;0;4;2;0;2;0;10;14;22;6;2;2;16;18;28;10;8;2
994;1;1;1;1;1;1;0;0;0;0;0;0;6;0;0;0;6;0;0;0;0;0;0;0;24;24;30;24;30;12;0;0;0;0;0;0;0;0;0;0;0;0;48;48;84;42;126;42;174;282;234;192;204;276;252;354;348;258;366;330
721;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;10;2;2;0;0;2;10;2;2;0;0
357;1;1;1;1;1;1;0;0;0;0;0;0;0;4;0;8;4;0;16;8;16;20;32;16;8;4;8;12;4;16;0;0;0;0;0;0;0;0;0;8;0;0;8;8;8;12;16;0;8;16;8;96;40;20;40;40;40;156;96;52
17;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;4;0;12;4;4;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;12;4;4;0;128;144;104;96;72;8;148;152;120;108;80;8
87;0;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;22;18;16;56;0;12;22;18;16;58
556;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;12;4;0;4;0;0;8;8;12;4;4;16;0;0;0;0;0;0;0;0;0;0;0;0;16;8;4;20;8;4;4;0;32;40;8;20;40;20;48;68;20;40
81;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;6;4;2;2;2;2;8;4;2;2
910;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;28;68;84;96;68;24;28;68;84;100;68
908;0;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;2;0;0;16;32;40;26;40;0;16;40;40;28;40
752;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;2;20;4;4;0;0;2;20;6;4
566;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;8;8;8;8;4;8;8;8;8;8;4
311;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;2;2
15;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;22;0;6;6;4;4;6;6;124;42;94;74;96;44;134;48;98;78;124;52
223;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;8;6;14;0;0;0;12;6;14
61;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;48;0;0;0;0;0;60;0;0;0;0;0
818;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;18;12;0;0;0;0;0;0;0;0;0;0;0;0;0;12;0;6;42;30;18;0;6;60;48;30;18;18;6;66;108;72;36
94;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;16;4;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;4;8;0;0;0;0;156;120;96;20;8;68;172;144;100;24;12;68
160;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;4;8;4;4;12;16;0;0;4;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;4;8;20;12;16;12;32;0;8;0;4;12;40;16;36;16;32;44
780;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;6;0;0;0;0;10;6
539;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;6;2;2;6;2;4;6;2;2;6;2
830;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;2;2;2;4;4;6;2;2;2;4;4
488;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;4;18;10;10;4;12;4;18;10;10;4
277;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;4;0;0;0;0;2;4
391;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;2;2;8;6;2;4;2;2;8;6;2
941;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;2;8;4;0;0;4;2;0;2;0;0;0;0;0;0;10;10;4;8;12;6;34;24;38;54;78;40;44;38;46;66;98;52
495;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;2;2;0;2;4;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;2;2;0;34;20;20;10;8;14;40;24;22;14;14;14
73;1;1;1;1;1;1;0;0;0;0;0;0;4;0;4;4;4;4;4;0;0;8;0;4;0;0;0;4;8;16;0;0;0;0;0;0;0;0;0;0;0;0;4;12;8;12;16;8;28;32;16;48;28;28;40;44;28;76;56;60
696;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;6;4;4;4;60;52;52;16;50;66;64;56;58;20;54;70
304;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;4;0;4;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;20;40;36;12;20;36;68;108;64;72;40;44;92;152;104;84;64
885;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;4;0;2;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;52;14;4;26;36;16;54;18;4;28;36;20
491;1;1;1;1;1;1;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;4;8;16;20;36;20;4;8;16;20;44
533;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;14;0;2;0;0;10;14;0;2;0;0
773;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;16;30;0;0;0;16;16;30
301;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;6;38;0;0;0;2;6;38;0;0;0
264;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;4;2;0;0;4;2;0;0;0;0;2;0;0;0;0;0;0;0;4;4;4;4;8;8;38;32;42;62;62;42;46;40;46;66;76;52
651;1;1;1;1;1;1;0;0;0;0;0;0;2;2;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;12;6;12;12;16;6;38;34;14;18;18;10;52;42;28
799;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;2;0;2;8;2;8;16;18;22;46;32;24;18;18;26;54;34;32
122;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;2;0;0;0;0;0;6;0;0;0;0;2;14
129;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;4;12;4;16;12;4;4;16;8;16;12;4
451;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;6;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;6;6;0
999;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;2;0;0
285;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0
432;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;34;52;22;0;0;0;34;52;22
96;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;0;0;0;2;2;2
794;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;2;0;0;0;0;4;2
592;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;12;0;6;6;0;0;0;18;0;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;0;42;0;60;30;72;96;192;138;60;42;102;102;264;138
186;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;8;0;0;0;0;0;0;0;0;0;0;0;0;20;16;24;28;16;24;64;48;84;92;56;124;84;64;108;124;72;156
260;1;1;1;1;1;1;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;4;0;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;18;6;20;16;14;10;16;10;30;20;30;28;40;16;52;38;46;40
734;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4;6;4;12;16;26;20;34;28;16;20;30;24;40;32
642;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4;8;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;12;52;40;60;72;76;16;56;44;68;80;84
699;1;1;1;1;1;1;0;0;0;0;0;0;4;4;0;4;4;4;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;0;0;0;0;36;40;28;36;20;16;44;48;32;40;24;20
101;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;4;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;54;72;4;0;0;0;62;78;4;0;0;0
162;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;8;0;4;0;4;48;44;40;64;16;44;52;64;40;68;16;48
489;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;0;0;0;0;0;0;0;0;0;0;0;0;6;4;0;12;14;14;18;10;8;10;20;58;24;14;8;26;38;76
750;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;3;3;3;5;3;17;29;19;34;21;32;29;32;22;37;26;35
510;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;10;0;34;0;0;4;10;0;38;0;0
651;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;4;7;7;5;1;3;4;8;7;5;1
274;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;34;38;42;18;36;36;34;42;42;20;36;42
627;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;20;32;26;30;58;16;20;32;26;30;60
444;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;8;4;32;4;12;8;8;4;32;4;12
443;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;6;18;0;0;0;6;6;18
776;1;1;1;1;1;1;0;0;0;0;0;0;1;0;1;1;1;1;0;0;0;0;0;0;5;2;1;4;2;3;0;0;0;0;0;0;0;0;0;0;0;0;1;1;3;1;1;0;14;14;6;11;5;12;21;17;11;17;9;16
93;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;2;4;2;4;0;0;0;0;0;0;0;0;0;0;0;0;16;14;6;10;6;12;16;42;24;22;46;40;32;60;32;36;54;56
237;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;16;0;8;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;16;16;8;16;16;104;88;72;184;144;48;128;104;96;208;160;72
384;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;4;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;2;4;2;4;4;2;30;34;48;46;44;48;32;40;54;50;50;52
341;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;6;20;18;22;10;6;2;2;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;8;8;12;8;6;6;16;44;74;76;62;80;32;74;104;108;80;92
179;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;4;12;8;32;48;24;32;12;8;44;48;24;36
735;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;20;8;8;8;8;4;44;32;36;36;44;52;72;40;44;44;52;56
90;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4;6;4;6;6;4;10;16;14;10;10;8;14;22;18
574;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;0;0;0;0;4;4
517;1;1;1;1;1;1;0;0;0;0;0;0;2;2;2;2;2;2;0;0;0;0;0;0;10;4;2;6;0;2;0;0;0;0;0;0;0;0;0;0;0;0;10;4;8;8;16;2;82;62;64;72;98;88;104;72;76;88;116;94
845;1;1;1;1;1;1;0;0;0;0;0;0;0;0;2;0;2;2;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;14;20;22;6;4;20;42;46;60;62;48;66;56;66;84;68;56;90
547;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;12;2;10;60;0;68;42;14;44;4;2;74;54;16;54;64;2
