oid_usuario;oid_conta;num_conta;nom_transacao;NUM_ANO_MES;qtd_transacao
5384957;5089926;16799;Convênios;202205;2
5384957;5089926;16799;Conta Corrente;202203;4
6344943;5928914;19593;Pagamentos;202202;2
4324266;4124549;14664;Cartões;202204;2
1476955;1489385;2062;PIX;202202;12
6632962;6177575;20583;PIX;202202;18
7022217;6507615;22381;PIX;202205;28
1795883;1778671;8338;PIX;202205;4
1795883;1778671;8338;PIX;202202;8
2007548;1973766;3913;PIX;202201;8
1507967;1518483;1627;PIX;202201;14
1507967;1518483;1627;PIX;202202;4
1507967;1518483;1627;PIX;202206;6
6344943;5928914;19593;PIX;202201;2
6523184;6082895;20010;PIX;202202;4
5384957;5089926;16799;PIX;202204;174
1795883;1778671;8338;PIX;202206;12
4442867;4231898;14605;PIX;202204;26
1580825;1586013;6661;PIX;202206;100
2007548;1973766;3913;PIX;202202;8
5293162;5009076;16713;PIX;202206;24
5295081;5010736;16691;PIX;202205;32
7058703;6538977;22837;PIX;202205;4
5337712;5048189;16250;PIX;202202;216
1529744;1538830;4227;PIX;202205;2
4324266;4124549;14664;PIX;202206;12
4324266;4124549;14664;PIX;202205;22
5372908;5079264;16918;PIX;202206;68
5372908;5079264;16918;PIX;202201;20
1569319;1575290;5495;PIX;202205;46
2602125;2526435;9920;PIX;202203;8
4324266;4124549;14664;PIX;202202;36
4324266;4124549;14664;PIX;202201;42
6782216;6304446;21326;Conta Corrente;202203;12
1557121;1564006;4731;Pagamentos;202206;2
5625449;5301867;17167;Convênios;202201;2
5629347;5305359;17388;Pagamentos;202201;8
5582577;5264053;17540;Pagamentos;202202;12
1466111;1479094;86;Pagamentos;202206;14
1952905;1923434;8583;Pagamentos;202201;4
1548585;1556014;5347;Pagamentos;202204;4
1527075;1536375;3930;Cartões;202204;1
6782216;6304446;21326;Crédito;202205;6
6945506;6443416;22373;Pagamentos;202203;2
1476956;1489386;1015;Pagamentos;202202;2
5625449;5301867;17167;Conta Corrente;202201;2
6945506;6443416;22373;Cartões;202203;2
6499187;6062325;20192;Pagamentos;202202;2
5625449;5301867;17167;Cartões;202205;2
2229322;2179117;5240;Convênios;202205;24
6811274;6329150;21423;Pagamentos;202201;14
6811274;6329150;21423;Pagamentos;202205;12
6910168;6413240;21857;Pagamentos;202204;4
4704540;4481579;15458;Conta Corrente;202206;36
6499187;6062325;20192;Pagamentos;202205;6
5625449;5301867;17167;Cartões;202206;2
6186373;5792109;19240;Cartões;202202;4
6811274;6329150;21423;Convênios;202205;2
1527075;1536375;3930;Crédito;202203;2
2229322;2179117;5240;Pagamentos;202202;36
6328952;5915058;19720;Pagamentos;202204;2
6328952;5915058;19720;Convênios;202204;2
6850492;6362621;21580;Pagamentos;202205;6
5625449;5301867;17167;Pagamentos;202202;6
4704540;4481579;15458;Cartões;202206;4
1544599;1552413;4359;Conta Corrente;202201;2
2927667;2825693;12092;Pagamentos;202202;2
6910168;6413240;21857;Pagamentos;202202;2
5625449;5301867;17167;Convênios;202203;2
6782216;6304446;21326;Conta Corrente;202202;6
5582577;5264053;17540;Conta Corrente;202205;8
1548585;1556014;5347;Pagamentos;202206;4
6850492;6362621;21580;Pagamentos;202203;6
1527075;1536375;3930;Investimentos;202203;3
6811274;6329150;21423;Pagamentos;202206;12
1952905;1923434;8583;Convênios;202202;4
6850492;6362621;21580;Convênios;202205;4
1544599;1552413;4359;Pagamentos;202204;4
6844642;6357546;21571;Cartões;202202;2
6811274;6329150;21423;Convênios;202204;2
6945506;6443416;22373;Cartões;202202;2
7205429;6663222;22802;PIX;202206;26
6499187;6062325;20192;PIX;202204;36
1557121;1564006;4731;PIX;202206;12
1557121;1564006;4731;PIX;202202;4
6850492;6362621;21580;PIX;202205;82
1545116;1552867;4634;PIX;202203;2
6850492;6362621;21580;PIX;202204;72
4704540;4481579;15458;PIX;202204;28
6945506;6443416;22373;PIX;202201;12
6945506;6443416;22373;PIX;202203;6
5582577;5264053;17540;PIX;202201;24
3595368;3434663;13447;PIX;202203;2
1544599;1552413;4359;PIX;202204;12
1471524;1484138;1406;PIX;202206;24
1548585;1556014;5347;PIX;202206;100
1471524;1484138;1406;PIX;202205;18
1471524;1484138;1406;PIX;202203;20
1544599;1552413;4359;PIX;202202;8
6782216;6304446;21326;PIX;202201;6
6844642;6357546;21571;PIX;202205;4
5940115;5578339;18643;PIX;202203;2
6844642;6357546;21571;PIX;202206;4
1706865;1695990;957;PIX;202203;44
1901230;1876183;4537;PIX;202206;24
1952905;1923434;8583;PIX;202202;34
1706865;1695990;957;PIX;202206;88
2927667;2825693;12092;PIX;202201;4
5216423;4940084;16462;PIX;202201;6
5216423;4940084;16462;PIX;202206;14
2229322;2179117;5240;PIX;202204;150
5625449;5301867;17167;PIX;202201;22
1952905;1923434;8583;PIX;202203;2
1952905;1923434;8583;PIX;202206;4
4853892;4616491;13544;PIX;202201;4
1544599;1552413;4359;PIX;202201;6
6811274;6329150;21423;PIX;202204;30
2468649;2401672;10146;Cartões;202206;4
4547456;4338494;15237;Conta Corrente;202206;2
1571582;1577395;3697;Pagamentos;202204;16
1702639;1692135;7838;Crédito;202205;2
4731575;4505925;15580;Pagamentos;202204;24
4051475;3873470;13935;Pagamentos;202201;12
3888918;3726394;13331;Pagamentos;202203;2
3510474;3356846;13021;Pagamentos;202202;2
1571582;1577395;3697;Conta Corrente;202203;4
3367503;3228584;12807;Convênios;202201;2
1923978;1897073;8877;Convênios;202204;2
4731575;4505925;15580;Conta Corrente;202203;8
5715559;5381298;17957;Pagamentos;202201;2
3888918;3726394;13331;Pagamentos;202205;2
4547456;4338494;15237;Pagamentos;202205;6
1923978;1897073;8877;Pagamentos;202204;8
1582070;1587145;7170;Cartões;202205;2
2468649;2401672;10146;Convênios;202206;8
2468649;2401672;10146;Pagamentos;202205;8
4547456;4338494;15237;Conta Corrente;202204;6
1545077;1552831;4600;Pagamentos;202203;6
1582070;1587145;7170;Conta Corrente;202204;6
1557985;1564883;4162;Pagamentos;202206;6
3510474;3356846;13021;Conta Corrente;202201;2
2887812;2789625;11916;Convênios;202206;2
1582070;1587145;7170;Cartões;202203;2
2468649;2401672;10146;Convênios;202203;4
1557985;1564883;4162;Pagamentos;202205;6
4731575;4505925;15580;Conta Corrente;202205;8
5715559;5381298;17957;Convênios;202206;2
1557985;1564883;4162;Convênios;202204;6
1557985;1564883;4162;Convênios;202206;2
5845829;5495564;18350;Conta Corrente;202205;54
1582070;1587145;7170;Conta Corrente;202202;10
1923978;1897073;8877;Convênios;202203;2
6581268;6132988;20613;Pagamentos;202205;6
4731575;4505925;15580;Convênios;202204;8
1571582;1577395;3697;Cartões;202202;4
6010660;5639838;8001;PIX;202201;24
6290638;5881942;16152;PIX;202205;20
3510474;3356846;13021;PIX;202204;30
4731575;4505925;15580;PIX;202201;336
4731575;4505925;15580;PIX;202202;136
1557985;1564883;4162;PIX;202204;22
4051475;3873470;13935;PIX;202205;42
2468649;2401672;10146;PIX;202206;164
5272478;4990719;16594;PIX;202203;22
1923978;1897073;8877;PIX;202201;16
1923978;1897073;8877;PIX;202206;4
3510474;3356846;13021;PIX;202206;16
6581268;6132988;20613;PIX;202204;8
3888918;3726394;13331;PIX;202205;18
2261165;2208170;9695;PIX;202206;104
1571582;1577395;3697;PIX;202203;44
7126208;6596102;23051;PIX;202205;10
1923978;1897073;8877;PIX;202205;4
1557985;1564883;4162;PIX;202201;36
6010660;5639838;8001;PIX;202204;32
2468649;2401672;10146;PIX;202201;84
5272478;4990719;16594;PIX;202202;12
1571582;1577395;3697;PIX;202201;24
1702639;1692135;7838;PIX;202201;6
2887812;2789625;11916;PIX;202201;16
2887812;2789625;11916;PIX;202202;6
1476741;1489212;1937;PIX;202204;30
1476741;1489212;1937;PIX;202206;36
1923978;1897073;8877;PIX;202202;68
1546395;1554039;3565;PIX;202204;18
3888918;3726394;13331;PIX;202204;14
3367503;3228584;12807;PIX;202204;42
3367503;3228584;12807;PIX;202206;30
1901230;1876183;4537;Crédito;202201;6
2229322;2179117;5240;Convênios;202206;36
2619048;2542130;11070;Pagamentos;202206;6
6499187;6062325;20192;Convênios;202202;4
6850492;6362621;21580;Pagamentos;202206;6
1527075;1536375;3930;Crédito;202204;1
4704540;4481579;15458;Convênios;202204;4
1952905;1923434;8583;Crédito;202202;4
1706865;1695990;957;Pagamentos;202205;24
5625449;5301867;17167;Conta Corrente;202205;2
4704540;4481579;15458;Cartões;202201;4
6945506;6443416;22373;Cartões;202204;2
6844642;6357546;21571;Cartões;202205;2
6850492;6362621;21580;Pagamentos;202202;4
1706865;1695990;957;Pagamentos;202201;28
6811274;6329150;21423;Pagamentos;202204;14
6844642;6357546;21571;Crédito;202203;4
2229322;2179117;5240;Convênios;202202;24
5582577;5264053;17540;Pagamentos;202204;32
6186373;5792109;19240;Cartões;202206;4
1557121;1564006;4731;Conta Corrente;202206;2
6811274;6329150;21423;Pagamentos;202203;12
6945506;6443416;22373;Cartões;202201;2
1557121;1564006;4731;Pagamentos;202205;10
6499187;6062325;20192;Convênios;202205;2
6811274;6329150;21423;Convênios;202206;2
5582577;5264053;17540;Pagamentos;202203;24
6945506;6443416;22373;Pagamentos;202206;12
6850492;6362621;21580;Pagamentos;202204;2
6850492;6362621;21580;Pagamentos;202201;8
1706865;1695990;957;Pagamentos;202206;20
6499187;6062325;20192;Convênios;202204;2
1548585;1556014;5347;Pagamentos;202201;12
1952905;1923434;8583;Crédito;202201;2
5582577;5264053;17540;Pagamentos;202205;24
1544599;1552413;4359;Crédito;202204;2
5625449;5301867;17167;Conta Corrente;202206;4
5216423;4940084;16462;Conta Corrente;202205;4
1557121;1564006;4731;Convênios;202201;2
6328952;5915058;19720;Convênios;202203;2
1466111;1479094;86;Pagamentos;202204;20
2927667;2825693;12092;Crédito;202203;2
5625449;5301867;17167;Cartões;202203;2
1706865;1695990;957;Pagamentos;202202;36
1548585;1556014;5347;Pagamentos;202205;8
1527075;1536375;3930;Cartões;202201;1
6945506;6443416;22373;Conta Corrente;202201;2
5625449;5301867;17167;Conta Corrente;202202;8
6499187;6062325;20192;Pagamentos;202203;2
5625449;5301867;17167;Cartões;202201;2
1706865;1695990;957;Pagamentos;202204;12
6499187;6062325;20192;Cartões;202205;2
2229322;2179117;5240;Pagamentos;202206;24
4704540;4481579;15458;Cartões;202203;4
6811274;6329150;21423;Convênios;202203;2
6499187;6062325;20192;Cartões;202203;2
1521707;1531373;3131;PIX;202202;56
1521707;1531373;3131;PIX;202204;76
1527075;1536375;3930;PIX;202203;22
1557121;1564006;4731;PIX;202204;10
6499187;6062325;20192;PIX;202203;32
3701958;3532660;11592;PIX;202205;6
3701958;3532660;11592;PIX;202206;14
1557121;1564006;4731;PIX;202205;14
1476956;1489386;1015;PIX;202203;22
2927667;2825693;12092;PIX;202204;8
1545116;1552867;4634;PIX;202206;12
4704540;4481579;15458;PIX;202201;48
4704540;4481579;15458;PIX;202202;52
6910168;6413240;21857;PIX;202202;6
6910168;6413240;21857;PIX;202206;24
6910168;6413240;21857;PIX;202203;16
6499187;6062325;20192;PIX;202206;38
6499187;6062325;20192;PIX;202205;24
1548585;1556014;5347;PIX;202203;12
1466111;1479094;86;PIX;202204;46
1527075;1536375;3930;PIX;202201;3
6811274;6329150;21423;PIX;202205;32
6844642;6357546;21571;PIX;202203;12
1548585;1556014;5347;PIX;202202;88
1544599;1552413;4359;PIX;202205;14
1706865;1695990;957;PIX;202201;32
6844642;6357546;21571;PIX;202202;2
5940115;5578339;18643;PIX;202201;2
6782216;6304446;21326;PIX;202202;12
1901230;1876183;4537;PIX;202204;18
1706865;1695990;957;PIX;202205;36
6782216;6304446;21326;PIX;202206;42
1952905;1923434;8583;PIX;202204;2
2619048;2542130;11070;PIX;202202;12
1901230;1876183;4537;PIX;202202;6
1476956;1489386;1015;PIX;202202;25
5216423;4940084;16462;PIX;202202;10
5629347;5305359;17388;PIX;202201;48
6945506;6443416;22373;PIX;202204;38
2229322;2179117;5240;PIX;202203;102
1952905;1923434;8583;PIX;202205;12
5625449;5301867;17167;PIX;202204;22
5216423;4940084;16462;PIX;202203;6
2619048;2542130;11070;PIX;202203;24
6992392;6482893;22497;Conta Corrente;202201;60
4554914;4346435;14656;Convênios;202202;24
4479653;4277496;14729;Convênios;202201;8
6951556;6448497;22403;Convênios;202204;8
7185921;6646839;23280;Pagamentos;202205;16
6855750;6367048;21644;Pagamentos;202204;4
4479653;4277496;14729;Pagamentos;202206;2
6951556;6448497;22403;Pagamentos;202201;4
4554544;4346096;15075;Convênios;202202;2
6008036;5637527;18805;Conta Corrente;202205;2
4554914;4346435;14656;Investimentos;202204;16
6932757;6432339;18031;Cartões;202201;2
4554544;4346096;15075;Pagamentos;202204;32
6992392;6482893;22497;Conta Corrente;202202;24
4554544;4346096;15075;Pagamentos;202202;12
6950678;6447745;22390;Convênios;202203;6
6992392;6482893;22497;Conta Corrente;202203;24
1665664;1657947;426;Pagamentos;202206;2
6932757;6432339;18031;Cartões;202202;2
1585082;1589896;6459;Pagamentos;202204;6
1558168;1565044;167;Conta Corrente;202202;2
4554914;4346435;14656;Conta Corrente;202202;8
1570081;1575992;6378;Cartões;202205;22
6950678;6447745;22390;Convênios;202204;6
7185921;6646839;23280;Convênios;202204;2
1575536;1581009;5096;Cartões;202206;2
6008036;5637527;18805;Convênios;202201;2
4554914;4346435;14656;Cartões;202205;16
1538232;1546527;3093;Conta Corrente;202202;104
4554544;4346096;15075;Convênios;202204;6
7185921;6646839;23280;Pagamentos;202202;10
7185921;6646839;23280;Convênios;202205;6
4554914;4346435;14656;Convênios;202206;8
1763874;1749057;4979;Convênios;202205;2
1675315;1666847;108;Convênios;202206;2
4554914;4346435;14656;Conta Corrente;202203;8
1585082;1589896;6459;Pagamentos;202205;6
6233134;5832293;19356;Convênios;202203;4
6008036;5637527;18805;Convênios;202204;2
4554544;4346096;15075;Pagamentos;202203;30
1538232;1546527;3093;Conta Corrente;202204;136
4554914;4346435;14656;Pagamentos;202204;48
7185921;6646839;23280;Conta Corrente;202204;2
1570081;1575992;6378;Convênios;202202;11
1570081;1575992;6378;Pagamentos;202205;44
1585082;1589896;6459;Pagamentos;202202;4
6932931;6432493;22225;Pagamentos;202206;4
2501724;2432062;10979;Conta Corrente;202202;2
1558168;1565044;167;Conta Corrente;202205;2
7185921;6646839;23280;Conta Corrente;202205;2
4479653;4277496;14729;Convênios;202203;4
6855750;6367048;21644;Convênios;202206;2
1570081;1575992;6378;Cartões;202202;22
6008036;5637527;18805;PIX;202201;30
6008036;5637527;18805;PIX;202204;10
6233134;5832293;19356;PIX;202205;72
6233134;5832293;19356;PIX;202206;76
1763874;1749057;4979;PIX;202202;6
2133011;2091369;8524;PIX;202201;6
5874760;5520897;18376;PIX;202206;10
5874760;5520897;18376;PIX;202205;6
4554914;4346435;14656;PIX;202204;304
1575536;1581009;5096;PIX;202206;24
1763874;1749057;4979;PIX;202204;8
6855750;6367048;21644;PIX;202205;68
6992392;6482893;22497;PIX;202202;132
6992392;6482893;22497;PIX;202206;204
2619606;2542713;11002;PIX;202202;182
1763874;1749057;4979;PIX;202206;26
1763874;1749057;4979;PIX;202205;5
4333057;4132779;6467;PIX;202202;2
6950678;6447745;22390;PIX;202201;150
4479653;4277496;14729;PIX;202203;108
6008036;5637527;18805;PIX;202205;8
6855750;6367048;21644;PIX;202206;52
7118288;6589461;23000;PIX;202204;12
6951556;6448497;22403;PIX;202206;2
6992392;6482893;22497;PIX;202203;102
3326322;3183712;12530;PIX;202206;2
2770800;2682688;11762;PIX;202206;6
4479653;4277496;14729;PIX;202205;150
1523206;1532792;3794;PIX;202201;4
1558168;1565044;167;PIX;202204;18
6008036;5637527;18805;PIX;202206;10
3326322;3183712;12530;PIX;202205;6
6932931;6432493;22225;PIX;202204;22
6992392;6482893;22497;PIX;202205;138
5874760;5520897;18376;PIX;202202;8
6932931;6432493;22225;PIX;202202;10
6855750;6367048;21644;PIX;202201;4
1570081;1575992;6378;PIX;202201;165
1675315;1666847;108;PIX;202204;20
1675315;1666847;108;PIX;202205;4
4554914;4346435;14656;Investimentos;202206;8
6992392;6482893;22497;Conta Corrente;202204;12
6932931;6432493;22225;Pagamentos;202204;4
4479653;4277496;14729;Investimentos;202204;6
6992392;6482893;22497;Convênios;202204;30
6932931;6432493;22225;Convênios;202205;2
1570081;1575992;6378;Convênios;202206;11
6233134;5832293;19356;Convênios;202201;4
6950678;6447745;22390;Convênios;202206;6
1538232;1546527;3093;Conta Corrente;202206;104
4554914;4346435;14656;Pagamentos;202202;64
1558168;1565044;167;Conta Corrente;202201;2
1763874;1749057;4979;Convênios;202204;3
1538232;1546527;3093;Conta Corrente;202205;72
1575536;1581009;5096;Pagamentos;202201;10
1575536;1581009;5096;Cartões;202203;2
1575536;1581009;5096;Cartões;202204;2
1570081;1575992;6378;Pagamentos;202204;44
6932931;6432493;22225;Pagamentos;202203;4
6992392;6482893;22497;Conta Corrente;202206;6
4554914;4346435;14656;Cartões;202201;16
4554914;4346435;14656;Convênios;202204;8
1575536;1581009;5096;Convênios;202202;2
1585082;1589896;6459;Pagamentos;202201;8
7185921;6646839;23280;Conta Corrente;202202;4
6932931;6432493;22225;Convênios;202203;2
2619606;2542713;11002;Convênios;202201;7
4554914;4346435;14656;Convênios;202205;16
1570081;1575992;6378;Cartões;202201;11
6951556;6448497;22403;Convênios;202201;6
4554544;4346096;15075;Cartões;202205;2
1570081;1575992;6378;Pagamentos;202203;33
1665664;1657947;426;Cartões;202205;2
1575536;1581009;5096;Cartões;202205;2
6992392;6482893;22497;Convênios;202203;6
4554914;4346435;14656;Pagamentos;202203;40
6951556;6448497;22403;Convênios;202205;6
7185921;6646839;23280;Pagamentos;202201;10
1763874;1749057;4979;Convênios;202203;3
1558168;1565044;167;Conta Corrente;202204;2
7185921;6646839;23280;Convênios;202203;2
1558168;1565044;167;Convênios;202205;6
6950678;6447745;22390;Convênios;202202;6
2501724;2432062;10979;Conta Corrente;202203;4
1570081;1575992;6378;Pagamentos;202201;44
6233134;5832293;19356;Convênios;202204;4
6951556;6448497;22403;Convênios;202202;2
6932757;6432339;18031;Cartões;202206;2
6950678;6447745;22390;Convênios;202205;6
1575536;1581009;5096;PIX;202202;22
1575536;1581009;5096;PIX;202201;46
4479653;4277496;14729;PIX;202201;76
6950678;6447745;22390;PIX;202202;138
6950678;6447745;22390;PIX;202204;144
6950678;6447745;22390;PIX;202206;192
6950678;6447745;22390;PIX;202203;90
2619606;2542713;11002;PIX;202205;168
2619606;2542713;11002;PIX;202204;140
1585082;1589896;6459;PIX;202205;60
6233134;5832293;19356;PIX;202201;12
1575536;1581009;5096;PIX;202205;12
1558168;1565044;167;PIX;202205;22
6951556;6448497;22403;PIX;202203;2
3326322;3183712;12530;PIX;202203;2
4554544;4346096;15075;PIX;202202;46
1538232;1546527;3093;PIX;202202;120
7185921;6646839;23280;PIX;202204;108
6992392;6482893;22497;PIX;202204;174
6992392;6482893;22497;PIX;202201;228
4554914;4346435;14656;PIX;202206;360
7118288;6589461;23000;PIX;202202;4
7118288;6589461;23000;PIX;202203;16
6932757;6432339;18031;PIX;202206;2
4333057;4132779;6467;PIX;202205;2
2770800;2682688;11762;PIX;202203;2
6506149;6068285;19810;PIX;202202;1
1538232;1546527;3093;PIX;202206;144
1665664;1657947;426;PIX;202205;4
1763874;1749057;4979;PIX;202201;9
4554544;4346096;15075;PIX;202205;148
5092174;4828600;15857;PIX;202206;10
6932931;6432493;22225;PIX;202201;4
1558168;1565044;167;PIX;202202;8
1585082;1589896;6459;PIX;202204;28
3326322;3183712;12530;PIX;202202;2
3326322;3183712;12530;PIX;202201;4
1538232;1546527;3093;PIX;202205;88
2133011;2091369;8524;PIX;202203;8
1570081;1575992;6378;PIX;202203;187
4554544;4346096;15075;Pagamentos;202205;32
6992392;6482893;22497;Cartões;202202;6
4554914;4346435;14656;Cartões;202203;8
2501724;2432062;10979;Conta Corrente;202206;8
1558168;1565044;167;Pagamentos;202206;14
6932931;6432493;22225;Pagamentos;202201;4
6233134;5832293;19356;Convênios;202202;4
4554544;4346096;15075;Cartões;202206;2
2501724;2432062;10979;Conta Corrente;202201;2
4554914;4346435;14656;Pagamentos;202205;8
4479653;4277496;14729;Convênios;202205;8
6992392;6482893;22497;Pagamentos;202206;54
7185921;6646839;23280;Pagamentos;202206;18
6950678;6447745;22390;Conta Corrente;202204;6
4554544;4346096;15075;Pagamentos;202206;32
1763874;1749057;4979;Convênios;202201;1
6855750;6367048;21644;Convênios;202204;6
1585082;1589896;6459;Pagamentos;202203;10
6932931;6432493;22225;Convênios;202206;2
1558168;1565044;167;Pagamentos;202205;8
1575536;1581009;5096;Cartões;202202;2
6932757;6432339;18031;Cartões;202205;2
6233134;5832293;19356;Pagamentos;202204;4
6992392;6482893;22497;Convênios;202205;12
1665664;1657947;426;Cartões;202204;2
